Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708125431.3620963,1,2,2,23.2419140625,256089,45.10860024097346,1007.5514565829985,47.55266315070995
1708125432.3749285,2,3,3,23.2403515625,255696,45.108418022148044,1007.5505098802525,47.56058117755497
1708125433.388825,2,3,3,23.238984375,256484,45.10825858312203,1007.5532757876474,47.53744771449725
1708125434.4027529,2,2,2,23.2364453125,256681,45.09627711673905,1007.5472973868892,47.58744985551376
1708125435.4163032,2,2,2,23.2346875,259279,45.09607217437602,1007.5443294835621,47.61227289100197
1708125436.4298162,2,2,2,23.2321484375,258274,45.10161868768289,1007.5501909559634,47.563248596002715
1708125437.4427714,2,3,3,23.2305859375,258675,45.107279222053144,1007.5509356053316,47.557020499901704
1708125438.4557233,2,3,3,23.2286328125,258474,45.10120878331763,1007.5493293001113,47.57045531522489
1708125439.468682,2,3,3,23.226484375,259078,45.10680096075222,1007.5592329632456,47.487623335402624
1708125440.4817212,2,3,3,23.224921875,259279,45.10077612286587,1007.5565947680857,47.50968853363626
1708125441.4946566,2,3,3,23.223359375,261109,45.10643658498343,1007.5539565749572,47.53175376166045
1708125442.5078764,2,3,3,23.2223828125,260904,45.10632272000228,1007.5573818506793,47.503105568645715
1708125443.5217092,2,3,3,23.22140625,260496,45.11789466966105,1007.5557329738923,47.516896372821975
1708125444.5353804,2,3,3,23.22140625,262343,45.11789466966105,1007.5608071123098,47.474457572352996
1708125445.5493665,2,3,3,23.221796875,263172,45.13547045893679,1007.5631580468256,47.45479501391222
1708125446.5622952,0,1,1,23.221015625,262550,45.129535719559215,1007.5550734233996,47.52241269775256
1708125447.575218,0,1,1,23.2208203125,262964,45.141200337703516,1007.5530522705162,47.539317162487976
1708125448.5881758,0,1,1,23.21984375,263589,45.15277458294499,1007.5564775230914,47.51066914225159
1708125449.6011412,1,2,2,23.2208203125,263589,45.164577538334385,1007.5564350259889,47.5110245777031
1708125450.6141315,1,2,2,23.220234375,263380,45.17619893797304,1007.5503715706918,47.561737970747856
1708125451.6270077,1,2,2,23.2208203125,265268,45.17042233863365,1007.5513608929344,47.553463482426714
1708125452.6399503,1,2,2,23.221015625,265480,45.18213534215912,1007.5499992890734,47.56485165955219
1708125453.6525748,1,2,2,23.2208203125,265904,45.182112539402034,1007.5479781380811,47.58175617740172
1708125454.6655338,1,2,2,23.2204296875,266756,45.19960372165596,1007.5557754746324,47.516540906748155
1708125455.679372,1,2,2,23.21984375,265904,45.18199852631659,1007.5581688984499,47.49652289907041
1708125456.6924202,0,1,1,23.21828125,266756,45.175970937617656,1007.567370287502,47.41956510449207
