Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708126430.006426,3,5,7,19.7251171875,326038,51.33608337968371,1006.3439477493233,57.65691828527944
1708126431.0200114,3,5,7,19.7012890625,326357,51.39338126003341,1006.3692131624556,57.445400521475015
1708126432.0339446,3,5,7,19.6860546875,327964,51.475893309585565,1006.4039780072883,57.154362151262305
1708126433.0476463,3,5,7,19.66828125,328288,51.52795546859166,1006.4058455253695,57.13872821381899
1708126434.061236,3,5,7,19.6403515625,327642,51.50636061738786,1006.4056534141283,57.140336473003174
1708126435.074823,3,5,6,19.6079296875,328936,51.58676316418294,1006.4012153748355,57.17748958644945
1708126436.0877151,3,5,6,19.5747265625,330569,51.54640307607188,1006.3904046918719,57.26799193847115
1708126437.101636,3,5,6,19.54171875,330897,51.51814344870023,1006.3883297891008,57.28536221516998
1708126438.1154473,4,6,8,19.5065625,331556,51.58613483210952,1006.3910204736277,57.262836859371404
1708126439.1282454,4,6,8,19.472578125,332881,51.60601563900146,1006.3973715351748,57.20966845584054
1708126440.141414,4,6,8,19.4341015625,332549,51.577067220989235,1006.3961090555312,57.22023738030283
1708126441.1525917,4,6,8,19.3934765625,332549,51.59008465194199,1006.4012898211366,57.17686635701001
1708126442.1636329,4,6,8,19.3508984375,336582,51.54856991365305,1006.4014733303758,57.17533010408452
1708126443.1746383,4,6,8,19.3137890625,333883,51.7008042128752,1006.4058682056793,57.1385383456306
1708126444.1857955,4,6,8,19.273359375,334890,51.6293652168949,1006.3979080692031,57.20517683211991
1708126445.1971493,4,6,8,19.2337109375,334890,51.642510362711526,1006.3862221694224,57.30300641474354
1708126446.210996,4,6,8,19.193671875,336923,51.62544206679875,1006.3738690524332,57.4064226675446
1708126447.2249887,4,6,7,19.154609375,338292,51.692966327760764,1006.3665262002185,57.46789511036508
1708126448.2391346,4,6,7,19.11203125,335565,51.57906365732017,1006.3565830722769,57.55113696195022
1708126449.2530468,4,6,7,19.06671875,337606,51.60356731343013,1006.3655282744875,57.47624951223402
1708126450.2670712,4,7,8,19.0175,337948,51.814661031359165,1006.3527213037036,57.58346708518882
1708126451.28266,4,7,8,18.9633984375,338980,51.89243888094751,1006.3517957537582,57.59121565966956
1708126452.295853,4,7,8,18.9126171875,342466,52.01900326579301,1006.3548033363301,57.56603662079966
1708126453.3090816,4,7,7,18.858515625,338292,52.1391796419339,1006.3588926634309,57.53180147360057
1708126454.3227344,4,7,7,18.8098828125,343172,52.24195793814248,1006.365516484254,57.47634821736349
1708126455.3368843,4,7,7,18.7675,342466,52.36373277991869,1006.3608841211962,57.51512937052075
1708126456.3498096,4,7,7,18.72921875,342466,52.534566356288266,1006.363195648132,57.49577774313517
1708126457.3623793,4,7,7,18.6909375,342819,52.699481407952746,1006.3655004285316,57.47648263218802
1708126458.3751583,4,7,7,18.65109375,342114,52.72477672127056,1006.3651501509268,57.479415076395284
1708126459.3890698,4,7,7,18.610859375,341763,52.85924593617305,1006.3607720983201,57.51606720388159
1708126460.4017653,4,7,7,18.56984375,343526,52.86619953835155,1006.3533839388141,57.57791960041754
1708126461.4152632,4,7,7,18.52921875,345665,52.89141337347138,1006.3449723008924,57.648340829249435
1708126462.427744,4,7,7,18.489375,343526,52.849963704513044,1006.3378787804702,57.70772730611809
1708126463.4404433,4,7,7,18.4520703125,345307,52.93022623054377,1006.326688730518,57.801410342335515
1708126464.4533527,4,7,7,18.414375,344592,52.876906203874015,1006.31483161533,57.900678965427964
1708126465.4662557,4,8,8,18.3801953125,345665,52.99400172637893,1006.3072509547995,57.96414529815649
1708126466.4793103,4,8,8,18.34875,348560,53.03253739912243,1006.3093377050062,57.94667469976347
1708126467.491849,4,8,8,18.318671875,347469,53.05302949461063,1006.3120592745746,57.923889338684596
1708126468.5046859,3,6,6,18.286640625,347469,53.10972693334986,1006.319857630439,57.85860068899016
1708126469.5177789,3,6,6,18.2596875,350393,53.19747106339801,1006.3261904005759,57.80558237747013
1708126470.5304072,3,6,6,18.23390625,349291,53.27932010537525,1006.3194011503791,57.86242237643101
1708126471.5432475,3,7,7,18.213203125,351132,53.34359619756222,1006.3145068840548,57.90339765239707
1708126472.5561416,3,7,7,18.203046875,349291,53.46400404632016,1006.3123903389184,57.92111762509845
1708126473.5690758,3,7,7,18.206953125,349291,53.59236840042164,1006.307265838331,57.96402069080389
1708126474.582043,3,7,7,18.216328125,349291,54.124253950525706,1006.3080574445111,57.95739323694967
1708126475.5932183,3,7,7,18.2153515625,350393,54.41145683066655,1006.3097582200675,57.9431540855971
1708126476.6042902,3,7,7,18.199140625,352993,54.64812104445333,1006.3292626800151,57.77986117670513
1708126477.6153498,3,7,7,18.173359375,350762,54.64479168903502,1006.3426056314534,57.66815438927031
