Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708732486.1922488,1,2,2,23.9770703125,198380,39.413231269187534,1005.8924022500105,61.43790612615076
1708732487.205211,1,2,2,23.9579296875,202554,39.16608098538734,1005.8934398117044,61.42921659340123
1708732488.218205,1,2,2,23.928046875,204466,38.74362387903001,1005.8862001622672,61.48984848476649
1708732489.231531,1,2,2,23.914375,206169,38.29499728658682,1005.8819792085579,61.52519903446359
1708732490.2455938,1,2,2,23.8981640625,207527,37.87053909538119,1005.8720143085434,61.60865569586856
1708732491.2585282,1,2,2,23.8860546875,209029,37.52843824851698,1005.8754653171977,61.5797532065872
1708732492.2721188,1,2,2,23.8743359375,208651,37.21593291734001,1005.8795321166584,61.545693520295785
1708732493.2857962,1,2,2,23.8721875,207900,37.01426949225998,1005.8865548937684,61.48687760866766
1708732494.2996452,1,2,2,23.8774609375,206414,36.951538337706296,1005.8862003574682,61.48984684995734
1708732495.312543,1,2,2,23.88078125,204587,37.043892050366836,1005.8897055541811,61.46049086696795
1708732496.3254986,1,2,2,23.8774609375,205924,37.135635611217914,1005.8879360249077,61.4753106443487
1708732497.3384678,1,2,2,23.8653515625,206169,37.18047816740611,1005.8879142440254,61.475493058996626
1708732498.352121,1,2,2,23.85265625,208275,37.196478071450336,1005.8782889128654,61.55610541384074
1708732499.3653352,1,1,1,23.83625,209408,37.10272525849351,1005.8766900749495,61.56949577616408
1708732500.3786178,1,1,1,23.824140625,209661,36.97495979538138,1005.8766662794111,61.56969506533462
1708732501.3922415,1,1,1,23.818671875,209535,36.819242712621374,1005.8749757922478,61.583853014551345
1708732502.405185,0,1,1,23.8216015625,207527,36.76784516563409,1005.8761293546955,61.57419184560738
1708732503.418013,0,1,1,23.8149609375,207651,36.81312918327299,1005.8673824696108,61.647447864774826
1708732504.4309022,0,1,1,23.808515625,209029,36.789513895294014,1005.8693567748527,61.630912819960294
1708732505.4426982,0,1,1,23.8106640625,208903,36.73804925626249,1005.8727481737748,61.60250950578345
